"ID","9","18"
"STRINGS.#0.TEXT_NAME_MP_98_DIVERSE_REGION","Diverse Region","Diverse Region"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_22_LOCK","COMPLETE Ion Cannon Strike","COMPLETE Ion Cannon Strike"
"STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS02_D","Selects multiple units for interaction by left-clicking and dragging a selection box over them.","왼쪽 클릭한 후 선택 상자를 유닛 위로 드래그하여 상호작용할 여러 유닛을 선택합니다."
"STRINGS.#0.TEXT_SFX_TDC_SFX_EINIT1","Sound hardware initialized.","Sound hardware initialized."
"STRINGS.#0.TEXT_SCORE_ECONOMY_HEADER","EFFICIENCY:","EFFICIENCY:"
"STRINGS.#0.TEXT_COMMAND_TD_NOD_BUILD_STRUCTURE_SILO","Nod Structure - Tiberium Silo","Nod Structure - Tiberium Silo"
"STRINGS.#0.TEXT_INVITE_UNAVAILABLE","Unable to join invited match","초대된 매치에 참여할 수 없습니다"
"STRINGS.#0.TEXT_TACTICAL_CHAT_MUTE_TOOLTIP","Toggle chat mute for this player on/off","Toggle chat mute for this player on/off"
"STRINGS.#0.TEXT_SFX_RAR_SFX_REPAIR1","Repairing.","Repairing."
"STRINGS.#0.TEXT_RESTART_CONFIRMATION","ARE YOU SURE YOU WANT TO RESTART?","다시 시작하시겠습니까?"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_20_INFO","Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Saving Doctor Mobius (GDI 12).","Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Saving Doctor Mobius (GDI 12)."
"STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS03_D","Selects all of your units that are currently displayed on screen.","현재 화면에 표시된 플레이어의 모든 유닛을 선택합니다."
"STRINGS.#0.TEXT_MUSIC_RAC_MUS_TWIN_CANNON","Twin Cannon (Classic)","Twin Cannon (Classic)"
"STRINGS.#0.TEXT_CF_ONHOVER_SPOT","Flag Node","Flag Node"
"STRINGS.#0.TEXT_REPLAY_MENU_REPLAYS_FOLDER","REPLAYS FOLDER","REPLAYS FOLDER"
"STRINGS.#0.TEXT_KEY_BINDINGS_RESET_NOTIFICATION","All custom key bindings were reset for the latest patch. Please re-bind them from the Options menu.","모든 사용자 지정 키 연결이 최근 패치로 리셋되었습니다. 옵션 메뉴에서 다시 지정해주십시오."
"STRINGS.#0.TEXT_NAME_MP_H1_ASHES_TO_ASHES","Ashes to Ashes","Ashes to Ashes"
"STRINGS.#0.TEXT_QUICK_SAVE_GAME_NAME_SKIRMISH","[ QUICK SAVE - SKIRMISH ]","[ QUICK SAVE - SKIRMISH ]"
"STRINGS.#0.TEXT_TEAM_COLOR_HP","DISPLAY TEAM COLOR HEALTH","팀 컬러 체력 표시"
"STRINGS.#0.TEXT_MUSIC_TDB_MUS_JUST_DO_IT_UP_FKTS","Just Do It Up – Tiberian Sons (Bonus)","Just Do It Up – Tiberian Sons (Bonus)"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_25","Get engineers to control computers","Get engineers to control computers"
"STRINGS.#0.TEXT_SFX_RAC_SFX_README1","For last minute changes and notes, please view the readme file.","For last minute changes and notes, please view the readme file."
"STRINGS.#0.TEXT_CNC_SIZE_84X96","84 x 96","84 x 96"
"STRINGS.#0.TEXT_POPULATION","POPULATION:","인구:"
"STRINGS.#0.TEXT_OPTIONS_AUDIO_TOOLTIP_SUBTITLES","Enables or disables subtitles for cutscenes and the in game announcer.","Enables or disables subtitles for cutscenes and the in game announcer."
"STRINGS.#0.TEXT_UNIT_RA_U2","Spy Plane","Spy Plane"
"STRINGS.#0.TEXT_UI_TACTICAL_PAUSE","Pause","Pause"
"STRINGS.#0.TEXT_COMMAND_CNC_SUPERWEAPONS_TAB","Superweapons Tab","Superweapons Tab"
"STRINGS.#0.TEXT_PLAYER_DEFEATED","##0 has been defeated!","##0 has been defeated!"
"STRINGS.#0.TEXT_COMMAND_CNC_QUICK_LOAD","Quick Load Game","Quick Load Game"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_77_LOCK","COMPLETE Funpark 01","COMPLETE Funpark 01"
"STRINGS.#0.TEXT_OBSERVE_MATCH_IN_PROGRESS","In progress...","진행 중..."
"STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_OBJECT_ATTACHED_INFO","Only Show Unit Info On Mouse Over","마우스를 올린 경우에만 유닛 정보 표시"
"STRINGS.#0.TEXT_CINE_TANYA2_LINE1","[OFFSCREEN FOOTSTEPS]","[OFFSCREEN FOOTSTEPS]"
"STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_HEALTH_VALUE_TEXT","Show Current Health Values","현재 체력 값 표시"
"STRINGS.#0.TEXT_EJECT","EJECT UNITS","유닛 방출"
"STRINGS.#0.TEXT_SFX_TDC_SFX_NOPOWER1","Insufficient power.","Insufficient power."
"STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_TESLA_TANK","Soviet Vehicle - Tesla Tank","Soviet Vehicle - Tesla Tank"
"STRINGS.#0.TEXT_RANK_2V2","RANK 2V2","2V2 랭킹"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_78","Get to other side of facility","Get to other side of facility"
"STRINGS.#0.TEXT_MAIN_MENU_OPTIONS_ACCESSIBILITY","OPTIONS / ACCESSIBILITY","OPTIONS / ACCESSIBILITY"
"STRINGS.#0.TEXT_QUICK_MATCH_4V4","4V4","4V4"
"STRINGS.#0.TEXT_QUICK_MATCH_QUEUED_UNRANKED","QUEUED FOR UNRANKED QUICK MATCH","빠른 무 랭킹 매치 대기 중"
"STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS01_D","Selects a single object for interaction.","상호작용할 한 개체를 선택합니다."
"STRINGS.#0.TEXT_RESEARCH_POINT_AWARD_BASE","BASE AWARD","기본 보상"
"STRINGS.#0.TEXT_COMPLIANCE_MESSAGE_5","You are not eligible to participate in this activity. See\0xA0ea.com/unable-to-connect\0xA0for additional information.","You are not eligible to participate in this activity. See\0xA0ea.com/unable-to-connect\0xA0for additional information."
"STRINGS.#0.TEXT_NOTIFICATION_LEVEL_OFF","OFF","꺼짐"
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_ON_THE_PROWL","On The Prowl (Classic)","On The Prowl (Classic)"
"STRINGS.#0.TEXT_SFX_RAC_SFX_SOVFAPP1","Soviet forces approaching.","Soviet forces approaching."
"STRINGS.#0.TEXT_ID_GAME_SPEED_5","Normal","Normal"
"STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_STRUCTURE_TECH_CENTER","Allied Structure - Tech Center","Allied Structure - Tech Center"
"STRINGS.#0.TEXT_PLAYER","PLAYER","플레이어"
"STRINGS.#0.TEXT_COMMAND_CNC_GO_TO_MAP_LOCATION_BOOKMARK_4","Go to Map Location Bookmark 4","Go to Map Location Bookmark 4"
"STRINGS.#0.TEXT_FREE","FREE","무료"
"STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN5A_DESC","Rescue Tanya. Your spy can move past any enemy unit, except dogs, without being detected. Direct him into the weapons factory located at a nearby Soviet Base where he will hijack a truck and free Tanya. With Tanya&apos;s help, take out the air defenses on the island and a Transport will arrive to rescue her. Then destroy all remaining Soviet buildings and units.","Rescue Tanya. Your spy can move past any enemy unit, except dogs, without being detected. Direct him into the weapons factory located at a nearby Soviet Base where he will hijack a truck and free Tanya. With Tanya&apos;s help, take out the air defenses on the island and a Transport will arrive to rescue her. Then destroy all remaining Soviet buildings and units."
"STRINGS.#0.TEXT_UNIT_RA_EINSTEIN","Prof. Einstein","Prof. Einstein"
"STRINGS.#0.TEXT_DEBRIEF_BATTLEPERFORMANCE","BATTLE PERFORMANCE:","전투 성과:"
"STRINGS.#0.TEXT_CINE_INSTALLER_LINE6","[REJECTING WARHEAD]","[REJECTING WARHEAD]"
"STRINGS.#0.TEXT_KEY_F18","F18","F18"
"STRINGS.#0.TEXT_SFX_RAC_SFX_CMDCNTR1","Command center under attck.","Command center under attck."
"STRINGS.#0.TEXT_TOOLTIP_UNIT_QUEUE_HOTKEY_FORMAT","[##0]","[##0]"
"STRINGS.#0.TEXT_SFX_RAR_SFX_1OBJMET1","First objective met.","First objective met."
"STRINGS.#0.TEXT_ACHIEVEMENT_CONSOLE_MADNESS_DESC","Complete all Spec Ops bonus missions in Tiberian Dawn","Complete all Spec Ops bonus missions in Tiberian Dawn"
"STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TOOLTIP_SPEED","Speed at which game plays, including build times and movement.","Speed at which game plays, including build times and movement."
"STRINGS.#0.TEXT_STATS_TOTAL","TOTAL","총계"
"STRINGS.#0.TEXT_ACHIEVEMENT_EAGLE_HAS_LANDED","The Eagle Has Landed","The Eagle Has Landed"
"STRINGS.#0.TEXT_GAME_COMMAND_BUILD_STRUCTURE_SLOT08","Build Menu Bottom Row Button 1 (Structure)","슈퍼 웨폰 컨트롤 건축"
"STRINGS.#0.TEXT_GAME_SETTINGS_USE_ALIENWARE_LIGHT_FX","Use Alienware Light FX","Alienware Light FX 이용"
"STRINGS.#0.TEXT_UNIT_TITLE_NOD_NOD_BUGGY","Nod Buggy","Nod Buggy"
"STRINGS.#0.TEXT_MULTIPLAYER_STEAM_MODE","STEAM MULTIPLAYER","STEAM 멀티플레이어"
"STRINGS.#0.TEXT_SFX_RAC_SFX_UNITRDY1","Unit ready.","Unit ready."
"STRINGS.#0.TEXT_LOADING_ENTRY6","Utilize the Force Move command to crush enemy infantry with heavier vehicles. Default &quot;Alt+Click&quot;.","Utilize the Force Move command to crush enemy infantry with heavier vehicles. Default &quot;Alt+Click&quot;."
"STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN2B_DESC","Tomorrow, the attack on Germany begins, but today, we must protect our facility from Allied attacks. Keep the Command Center intact at all costs, and destroy any Allied fortification you might find.","Tomorrow, the attack on Germany begins, but today, we must protect our facility from Allied attacks. Keep the Command Center intact at all costs, and destroy any Allied fortification you might find."
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_FACE_THE_ENEMY_2","Face The Enemy 2 (Remastered)","Face The Enemy 2 (Remastered)"
"STRINGS.#0.TEXT_BUILD_TIME","Build Time:","건축 시간:"
"STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_BASIC_TOOLTIPS","Show basic tooltips","기본 도움말 표시"
"STRINGS.#0.TEXT_BROTHERHOOD_OF_NOD","Brotherhood of Nod","Brotherhood of Nod"
"STRINGS.#0.TEXT_SFX_TDC_SFX_EVA9","Installing, please stand by.","Installing, please stand by."
"STRINGS.#0.TEXT_STRUCTURE_RA_AFLD","Airfield","Airfield"
"STRINGS.#0.TEXT_COMP_TAUNT_MSG6","From Computer: Come get some!","From Computer: Come get some!"
"STRINGS.#0.TEXT_QUICK_SELECT_TRAY","QUICK SELECT TRAY","빠른 선택 트레이"
"STRINGS.#0.TEXT_CONTROLS_UNITORDERS05","PATROL","순찰"
"STRINGS.#0.TEXT_MUSIC_TDB_MUS_ACT_ON_INSTINCT_FKTS","Act On Instinct – Tiberian Sons (Bonus)","Act On Instinct – Tiberian Sons (Bonus)"
"STRINGS.#0.TEXT_KEY_UP_ARROW","Up","위"
"STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN3_DESC","An Allied spy has bypassed our security, damaged our base, and is now seeking to escape. Use your attack dogs to track him down and exterminate him. The civilians are aiding the spy and will have set traps for your men. If the spy escapes you, your life is forfeit.","An Allied spy has bypassed our security, damaged our base, and is now seeking to escape. Use your attack dogs to track him down and exterminate him. The civilians are aiding the spy and will have set traps for your men. If the spy escapes you, your life is forfeit."
"STRINGS.#0.TEXT_NAME_MP_G4_STICKS_AND_STONES","Sticks &amp;&amp; Stones","Sticks &amp;&amp; Stones"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_189","Objective Destroyed! Abort Mission Now!","Objective Destroyed! Abort Mission Now!"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_GLOOM","Gloom (Remastered)","Gloom (Remastered)"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_12_INFO","Steve Tall, the Lead Engineer on the original Red Alert. Steve would help form Petroglyph Games in 2003, and was the Technical Director on the C&amp;&amp;C Remaster.","Steve Tall, the Lead Engineer on the original Red Alert. Steve would help form Petroglyph Games in 2003, and was the Technical Director on the C&amp;&amp;C Remaster."
"STRINGS.#0.TEXT_ACHIEVEMENT_BEFRIEND_THE_ROBOT_OVERLORDS_DESC","Play 10 skirmish matches between Tiberian Dawn and Red Alert","Play 10 skirmish matches between Tiberian Dawn and Red Alert"
"STRINGS.#0.TEXT_ACHIEVEMENT_EAGLE_HAS_LANDED_DESC","Finish the final mission of the GDI campaign","Finish the final mission of the GDI campaign"
"STRINGS.#0.TEXT_STRUCTURE_TITLE_CIV4","Ricktor&apos;s House","Ricktor&apos;s House"
"STRINGS.#0.TEXT_VICTORY_MODE_DESTROY_HQ","DESTROY HQ","사령부 파괴"
"STRINGS.#0.TEXT_NAME_MP_J0_SMUGGLERS_COVE","Smugglers Cove","Smugglers Cove"
"STRINGS.#0.TEXT_MOTD_TITLE_LOADING","Loading...","로딩..."
"STRINGS.#0.TEXT_DETAIL_LEVEL_SLIDER_MEDIUM","Medium","중간"
"STRINGS.#0.TEXT_ACHIEVEMENT_LIFE_FINDS_A_WAY_DESC","Complete the Fun Park Missions in Tiberian Dawn","Complete the Fun Park Missions in Tiberian Dawn"
"STRINGS.#0.TEXT_TOOLTIP_PREVIOUS_TRACK","Click for previous music track","이전 곡을 클릭합니다"
"STRINGS.#0.TEXT_MUSIC_RAC_MUS_MUD","Mud (Classic)","Mud (Classic)"
"STRINGS.#0.TEXT_STEAMMATCHES","STEAM MATCHES","STEAM 매치"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_45_LOCK","COMPLETE Focused Blast","COMPLETE Focused Blast"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_133","Eavesdrop on the Molotov Brothers.","Eavesdrop on the Molotov Brothers."
"STRINGS.#0.TEXT_AUDIO_OPTIONS_UR_SPEAKER_ASSIGNMENTS","Unit Voices","Unit Voices"
"STRINGS.#0.TEXT_NAME_BENCHMARK_01","TEST BENCHMARK","TEST BENCHMARK"
"STRINGS.#0.TEXT_GRAPHICS","Graphics","그래픽"
"STRINGS.#0.TEXT_SPEAKER_GENERAL_CARTER","GENERAL MAX CARTER","맥스 카터 장군"
"STRINGS.#0.TEXT_FEEDBACK_COMMENT","COMMENT","의견"
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_CC_80S_MIX","C&amp;&amp;C 80s Mix (Classic)","C&amp;&amp;C 80s Mix (Classic)"
"STRINGS.#0.TEXT_MUSIC_RAB_MUS_THE_TRUTH_IS_A_LIE","The Truth Is A Lie (Bonus, Unlocked)","The Truth Is A Lie (Bonus, Unlocked)"
"STRINGS.#0.TEXT_CINE_ALLIEND_LINE1","[MOANING AND GRUMBLING]","[MOANING AND GRUMBLING]"
"STRINGS.#0.TEXT_CAMPAIGN_HOST_BUTTON","Host New Lobby","새 로비 호스트"
"STRINGS.#0.TEXT_STRUCTURE_RA_FACT","Construction Yard","Construction Yard"
"STRINGS.#0.TEXT_GAME_COMMAND_BUILD_TECH_SLOT04","Build Menu Top Row Button 5 (Research)","Build Menu Top Row Button 5 (Research)"
"STRINGS.#0.TEXT_COMMAND_GROUP_2_SELECT","Select Control Group 2","컨트롤 그룹 2 선택"
"STRINGS.#0.TEXT_NAME_MP_25_BAVARIAN_BLAST","Bavarian Blast","Bavarian Blast"
"STRINGS.#0.TEXT_FACTION_RANDOM","RANDOM","랜덤"
"STRINGS.#0.TEXT_NAME_MP_D0_AROUND_THE_RIM","Around the Rim","Around the Rim"
"STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN5A","Tanya&apos;s Tale (North)","Tanya&apos;s Tale (North)"
"STRINGS.#0.TEXT_COMPLIANCE_MESSAGE_11","Platform Client in-Game-Overlay is not enabled. Please ensure it is enabled in Platform Client and restart the game.","Platform Client in-Game-Overlay is not enabled. Please ensure it is enabled in Platform Client and restart the game."
"STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_CAMERA_ROTATION","Change the speed of the camera rotation","카메라 회전 속도를 변경합니다"
"STRINGS.#0.TEXT_SFX_RAC_SFX_BLDGPRG1","Building in progress.","Building in progress."
"STRINGS.#0.TEXT_UI_FAKE","FAKE","FAKE"
"STRINGS.#0.TEXT_SIGHT","SIGHT","시야"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_70_LOCK","COMPLETE Deceit","COMPLETE Deceit"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_TRACTION","Traction (Remastered)","Traction (Remastered)"
"STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_7","Retrieve stolen equipment.","Retrieve stolen equipment."
"STRINGS.#0.TEXT_ACHIEVEMENT_PRESENT_FOR_YA_DESC","Collectively destroy 100 buildings with C4 across all sessions using the Commando in Tiberian Dawn, or Tanya in Red Alert","Collectively destroy 100 buildings with C4 across all sessions using the Commando in Tiberian Dawn, or Tanya in Red Alert"
"STRINGS.#0.TEXT_STRUCTURE_TITLE_CIV18","Sala&apos;s House","Sala&apos;s House"
"STRINGS.#0.TEXT_NOD_STEAL_THE_DETONATOR_CENTER","Extract the Detonator (Benin)","Extract the Detonator (Benin)"
"STRINGS.#0.TEXT_STRUCTURE_RA_LAR1","Larva","Larva"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_47_INFO","Behind the scenes footage of choreographing the Allied Mission No Remorse (Allies 14) briefing.","Behind the scenes footage of choreographing the Allied Mission No Remorse (Allies 14) briefing."
"STRINGS.#0.TEXT_MULTIPLAYER_WORKSHOP","User Maps","User Maps"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_31","Hangar turret powering up. Standby","Hangar turret powering up. Standby"
"STRINGS.#0.TEXT_SFX_RAC_SFX_TANK01","MAD tank deployed.","MAD tank deployed."
"STRINGS.#0.TEXT_GDI_REPAIR_THE_GDI_BASE_UKRAINE_B","Restoring Power (Ukraine East)","Restoring Power (Ukraine East)"
"STRINGS.#0.TEXT_TTS_SELECT_TEAM_1","team one","team one"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_126_TITLE","RED ALERT BACKGROUND ART 4/11","RED ALERT BACKGROUND ART 4/11"
"STRINGS.#0.TEXT_UNIT_RA_TRUK","Supply Truck","Supply Truck"
"STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN11A","Sunk Costs (North)","Sunk Costs (North)"
"STRINGS.#0.TEXT_SFX_RAC_SFX_UNITLST1","Unit lost.","Unit lost."
"STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_3","Defend base until reinforcements arrive.","Defend base until reinforcements arrive."
"STRINGS.#0.TEXT_CNC_SIZE_56X58","56 x 58","56 x 58"
"STRINGS.#0.TEXT_BASICCONTROLS","BASIC CONTROLS","기본 컨트롤"
"STRINGS.#0.TEXT_NAME_MP_K2_BOOBY_TRAPS","Booby Traps (Mega)","Booby Traps (Mega)"
"STRINGS.#0.TEXT_SFX_TDC_SFX_UNITLOST","Unit lost.","Unit lost."
"STRINGS.#0.TEXT_JUKEBOX_CUSTOM_PLAYLIST_TRACKS_WITH_COUNT","Custom Playlist","사용자 지정 재생목록"
"STRINGS.#0.TEXT_GAME_COMMAND_START_BATTLECAM","Start BattleCam","BattleCam 시작"
"STRINGS.#0.TEXT_SPEAKER_COL_COMMANDER","COLLECTIVE COMMANDER","컬렉티브 사령관"
"STRINGS.#0.TEXT_MULTIPLAYER_MODE_SKIRMISH","SKIRMISH","소규모 전투"
"STRINGS.#0.TEXT_COMPLIANCE_MESSAGE_15","Not Logged In - You need to log in to Origin again to continue. Please open the Origin Client and re-enter your password to log back in.","Not Logged In - You need to log in to Origin again to continue. Please open the Origin Client and re-enter your password to log back in."
"STRINGS.#0.TEXT_MUSIC_RAB_MUS_CONCRETE_AM","Concrete (Bonus, Unlocked)","Concrete (Bonus, Unlocked)"
"STRINGS.#0.TEXT_TOOLTIP_JUKEBOX_ADD_TRACK","Add Selected Music Track to Custom Playlist; Can also Right-Click on Above Track Names to Add","Add Selected Music Track to Custom Playlist; Can also Right-Click on Above Track Names to Add"
"STRINGS.#0.TEXT_TTS_SELECT_TEAM_5","team five","team five"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_35","Secure the middle island","Secure the middle island"
"STRINGS.#0.TEXT_JUKEBOX_FILTER_REMASTERED","Remastered Tracks (High-Fidelity)","Remastered Tracks (High-Fidelity)"
"STRINGS.#0.TEXT_UNAVAILABLE_DURING_CINEMATICS","Unavailable during cinematics.","시네마틱 중에는 이용할 수 없습니다."
"STRINGS.#0.TEXT_TOOLTIP_AUDIO_OPTIONS_ASSETS_REMASTERED","Remastered Music, Voice &amp;&amp; Sounds (High-Fidelity); Music track quality can be superceded by the Music Jukebox Player playlist","Remastered Music, Voice &amp;&amp; Sounds (High-Fidelity); Music track quality can be superceded by the Music Jukebox Player playlist"
"STRINGS.#0.TEXT_SFX_TDC_SFX_SELECT1","Select target.","Select target."
"STRINGS.#0.TEXT_NOD_BLIGHT_ON_OUM_HADJER","Convoy Interception","Convoy Interception"
"STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_BASE_UPGRADES_HEADER","BASE UPGRADES","기본 업그레이드"
"STRINGS.#0.TEXT_CONTROLS_UNITORDERS03_KEYS","Ctrl + Right Mouse Button, A + Left-Click","Ctrl + 오른쪽 마우스 버튼 A + 왼쪽 클릭"
"STRINGS.#0.TEXT_UI_META_FACTORY_ENTRY_POWER_DRAW","POWER DRAW:","파워 소비:"
"STRINGS.#0.TEXT_OPERATION_SUCCESS","OPERATION SUCCESS!","작전 성공!"
"STRINGS.#0.TEXT_QUICK_MATCH_UNRANKED","UNRANKED","무 랭킹"
"STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_137","Have you heard from our customers?","Have you heard from our customers?"
"STRINGS.#0.TEXT_RETRY_ON_FAIL","REPLAY MISSION?","REPLAY MISSION?"
"STRINGS.#0.TEXT_MULTIPLAYER_MENU_MAP_NOT_FOUND","Could not find the map","맵을 찾을 수 없습니다"
"STRINGS.#0.TEXT_STRUCTURE_DESC_GDI_SILO","Stores excess Tiberium resources","Stores excess Tiberium resources"
"STRINGS.#0.TEXT_NAME_MP_4_RIVER_RAID","River Raid","River Raid"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_34_TITLE","FROM GOD, TO KANE, TO SETH","FROM GOD, TO KANE, TO SETH"
"STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_STATS_MOVE_BONUS","MOVE BONUS:","이동 보너스:"
"STRINGS.#0.TEXT_OPTIONS_SAVE_NAME_TOOLTIP","Enter Save Game name here.","Enter Save Game name here."
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_4_INFO_TEST","“I think it&apos;s cute that you think that I have enough cache to simply will myself into the sphere of other projects! Aren&apos;t you just adorable! The truth of it is that I&apos;m enough of a whore to cash whatever check ANYONE is willing to write me. A new World of Warcraft villain? I&apos;M IN!” -- Joe Kucan","“I think it&apos;s cute that you think that I have enough cache to simply will myself into the sphere of other projects! Aren&apos;t you just adorable! The truth of it is that I&apos;m enough of a whore to cash whatever check ANYONE is willing to write me. A new World of Warcraft villain? I&apos;M IN!” -- Joe Kucan"
"STRINGS.#0.TEXT_GAME_COMMAND_BUILD_TECH_SLOT00","Build Menu Top Row Button 1 (Research)","Build Menu Top Row Button 1 (Research)"
"STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_53_TITLE","FORMALLY DENYING COMPLICITY","FORMALLY DENYING COMPLICITY"
"STRINGS.#0.TEXT_NAME_MP_34_SIBERIAN_SLAUGHTER","Siberian Slaughter","Siberian Slaughter"
"STRINGS.#0.TEXT_LEVEL_3","CATEGORY","카테고리"
"STRINGS.#0.TEXT_SFX_RAR_SFX_MERCR1","Mercenary rescued.","Mercenary rescued."
"STRINGS.#0.TEXT_ENEMYSTRUCTURES","ENEMY STRUCTURES:","적 건물:"
"STRINGS.#0.TEXT_MOD_NAME","Name:","Name:"
"STRINGS.#0.TEXT_CONTROLS_UNITORDERS01","MOVE TO LOCATION","위치 이동"
"STRINGS.#0.TEXT_COVERT_NOD_CAMPAIGN_4_DESC","A nearby GDI base is conducting further ion research. In doing so, they use a large number of chemicals, located in their bio centers. Destroy all the bio centers, and &quot;contaminate&quot; all units and civilians. Leave all the other structures intact, so that it looks like an accident.","A nearby GDI base is conducting further ion research. In doing so, they use a large number of chemicals, located in their bio centers. Destroy all the bio centers, and &quot;contaminate&quot; all units and civilians. Leave all the other structures intact, so that it looks like an accident."
"STRINGS.#0.TEXT_STRUCTURE_TITLE_GDI_BARRACKS","Barracks","Barracks"
"STRINGS.#0.TEXT_MANUAL_HOTKEY_RMB","[##0 + RMB]","[##0 + RMB]"
"STRINGS.#0.TEXT_NOTIFICATIONS","NOTIFICATIONS","알림"
"STRINGS.#0.TEXT_MUSIC_TDC_MUS_PREPARE_FOR_BATTLE","Prepare For Battle (Classic)","Prepare For Battle (Classic)"
"STRINGS.#0.TEXT_MUSIC_RAR_MUS_UNDERLYING_THOUGHTS","Underlying Thoughts (Remastered)","Underlying Thoughts (Remastered)"
"STRINGS.#0.TEXT_AUDIO_OPTIONS_TOOLTIP_UR_SPEAKER_ASSIGNMENTS","Speaker channel assignments for Unit Responses","유닛 대응 스피커 채널 지정"
"STRINGS.#0.TEXT_SFX_RAC_SFX_COMNDOF1","Commando freed.","Commando freed."
"STRINGS.#0.TEXT_SFX_RAR_SFX_PROGRES1","Unable to comply, building in progress.","Unable to comply, building in progress."
"STRINGS.#0.TEXT_JOIN_ERROR_MATCH_LOCKED","Match is locked and about to start.","매치가 잠겼으며 곧 시작합니다."
"STRINGS.#0.TEXT_COMMAND_PAUSE_OBJECT","Pause Selected Objects","선택된 개체 일시정지"
"STRINGS.#0.TEXT_JUKEBOX_MODE","Music Jukebox (Random Playback)","음악 주크박스(랜덤 재생)"
"STRINGS.#0.TEXT_NOTIFICATION_RESOURCE_FIELD_DEPLETED","RESOURCE FIELD DEPLETED","자원 광산 고갈"
"STRINGS.#0.TEXT_MULTIPLAYER_LOCKED_ROOM_ENTER_HEADER","CHOSEN GAME IS PRIVATE","CHOSEN GAME IS PRIVATE"
"STRINGS.#0.TEXT_CNC_SIZE_62X62","62 x 62","62 x 62"
"STRINGS.#0.TEXT_SAVE","SAVE GAME","게임 저장"
"STRINGS.#0.TEXT_NAME_MP_38_LAND_LADDER","Land Ladder","Land Ladder"
"STRINGS.#0.TEXT_CINE_NOD_8_LINE15","[GUN SLAMS ON TABLE]","[GUN SLAMS ON TABLE]"
"STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_STATS_AOE_RADIUS","AOE RADIUS:","AoE 반경:"
"STRINGS.#0.TEXT_MUSIC_RAB_MUS_THE_PLAN_AM","The Plan (Bonus, Unlocked)","The Plan (Bonus, Unlocked)"
"STRINGS.#0.TEXT_LOADING_ENTRY2","Hotkeys have been added for all Sidebar buttons. Key bindings can be customized from the Options menu.","Hotkeys have been added for all Sidebar buttons. Key bindings can be customized from the Options menu."
"STRINGS.#0.TEXT_PLAYER_3","PLAYER 3","플레이어 3"
"STRINGS.#0.TEXT_GDI_EVACUATE_MOBIUS_B","Saving Doctor Mobius (Bulgaria)","Saving Doctor Mobius (Bulgaria)"
