ID,9,18
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_ALLIED_BUILD_STRUCTURE_GAP_GENERATOR,Captured Allied Structure - Gap Generator,점령 된 연합군 구조-갭 생성기
STRINGS.#0.TEXT_NAME_MP_H5_BRIDGEHEAD,Bridgehead,교두보
STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_STRUCTURE_IRON_CURTAIN,Soviet Structure - Iron Curtain,소련 구조-철의 장막
STRINGS.#0.TEXT_REPLAY_MENU_SAVING,Saving replay...,리플레이 저장 중 ...
STRINGS.#0.TEXT_FACTION,FACTION,파벌
STRINGS.#0.TEXT_REPLAY_STATS,STATS:,통계 :
STRINGS.#0.TEXT_NAME_MP_30_SNAKE_RIVER,Snake River,스네이크 리버
STRINGS.#0.TEXT_GAMETYPE_BASES_ON_DESTROY_STRUCTURES,Bases On – Destroy Structures,기지 – 구조물 파괴
STRINGS.#0.TEXT_GAME_SETTINGS_PROFANITY_FILTER,Filter Profanity,욕설 필터링
STRINGS.#0.TEXT_MOD_FROM_FONT_A_NAME,RussellSquare,러셀 스퀘어
STRINGS.#0.TEXT_MANUAL_DOWNLOAD_CONTENT_STEAM_UGC,The content is not currently published and must be downloaded manually.,콘텐츠는 현재 게시되지 않았으며 수동으로 다운로드해야합니다.
STRINGS.#0.TEXT_NAME_MP_H4_BLUE_LAKES,Blue Lakes,블루 레이크
STRINGS.#0.TEXT_OR,OR,또는
STRINGS.#0.TEXT_COMMAND_TD_NOD_BUILD_UNIT_FLAME_THROWER,Nod Infantry - Flamethrower Infantry,Nod Infantry-화염 방사기 보병
STRINGS.#0.TEXT_COMMAND_RA_CAPTURED_ALLIED_BUILD_STRUCTURE_FAKE_WAR_FACTORY,Captured Allied Structure - Fake War Factory,점령 된 연합군 구조-가짜 전쟁 공장
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_15_INFO,Behind the scenes footage of choreographing the Tanya interrogation scene.,타냐 심문 장면을 안무하는 장면 뒤 영상.
STRINGS.#0.TEXT_ACHIEVEMENT_HELL_MARCH_DESC,Create a playlist in the Jukebox in Red Alert,Red Alert의 Jukebox에서 재생 목록 만들기
STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN21,GREECE: Down Under,그리스 : 아래로
STRINGS.#0.TEXT_TEAMS,TEAMS,팀
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_117_LOCK,COMPLETE UKRAINE Paradox Equation,완전한 우크라이나 역설 방정식
STRINGS.#0.TEXT_SFX_TDC_SFX_PRIBLDG1,Primary building selected.,기본 건물이 선택되었습니다.
STRINGS.#0.TEXT_NAME_MP_22_PATH_BEYOND,Path Beyond,너머의 길
STRINGS.#0.TEXT_BANNED,BANNED,금지
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_127,Plans stolen... erasing all data.,도난 계획 ... 모든 데이터를 삭제합니다.
STRINGS.#0.TEXT_HOTKEY_IN_USE_FORMAT,##0&apos; is already assigned to &apos;##1&apos;,## 0 & apos; 은 이미 '## 1'에 할당되었습니다.
STRINGS.#0.TEXT_ACHIEVEMENT_NO_SURVIVORS_DESC,Destroy the village and populace in Soviet Mission 1,소련 미션에서 마을과 인구를 파괴 1
STRINGS.#0.TEXT_NAME_MP_98_DIVERSE_REGION,Diverse Region,다양한 지역
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_22_LOCK,COMPLETE Ion Cannon Strike,이온 캐논 스트라이크 완료
STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS02_D,Selects multiple units for interaction by left-clicking and dragging a selection box over them.,마우스 왼쪽 버튼을 클릭하고 선택 상자를 드래그하여 상호 작용할 여러 유닛을 선택합니다.
STRINGS.#0.TEXT_SFX_TDC_SFX_EINIT1,Sound hardware initialized.,사운드 하드웨어가 초기화되었습니다.
STRINGS.#0.TEXT_SCORE_ECONOMY_HEADER,EFFICIENCY:,능률:
STRINGS.#0.TEXT_COMMAND_TD_NOD_BUILD_STRUCTURE_SILO,Nod Structure - Tiberium Silo,Nod 구조-Tiberium Silo
STRINGS.#0.TEXT_INVITE_UNAVAILABLE,Unable to join invited match,초대 된 경기에 참여할 수 없습니다.
STRINGS.#0.TEXT_TACTICAL_CHAT_MUTE_TOOLTIP,Toggle chat mute for this player on/off,이 플레이어의 채팅 음소거 켜기 / 끄기 전환
STRINGS.#0.TEXT_SFX_RAR_SFX_REPAIR1,Repairing.,수리 중.
STRINGS.#0.TEXT_RESTART_CONFIRMATION,ARE YOU SURE YOU WANT TO RESTART?,다시 시작 하시겠습니까?
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_20_INFO,"Eric Martin as General Sheppard, performing green-screen takes for GDI Mission Saving Doctor Mobius (GDI 12).",Eric Martin 장군은 GDI Mission Saving Doctor Mobius (GDI 12)를 위해 그린 스크린 촬영을 수행합니다.
STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS03_D,Selects all of your units that are currently displayed on screen.,현재 화면에 표시된 모든 단위를 선택합니다.
STRINGS.#0.TEXT_MUSIC_RAC_MUS_TWIN_CANNON,Twin Cannon (Classic),트윈 캐논 (클래식)
STRINGS.#0.TEXT_CF_ONHOVER_SPOT,Flag Node,플래그 노드
STRINGS.#0.TEXT_REPLAY_MENU_REPLAYS_FOLDER,REPLAYS FOLDER,재생 폴더
STRINGS.#0.TEXT_KEY_BINDINGS_RESET_NOTIFICATION,All custom key bindings were reset for the latest patch. Please re-bind them from the Options menu.,모든 사용자 정의 키 바인딩은 최신 패치에 대해 재설정되었습니다. 옵션 메뉴에서 다시 바인딩하십시오.
STRINGS.#0.TEXT_NAME_MP_H1_ASHES_TO_ASHES,Ashes to Ashes,재에서 재로
STRINGS.#0.TEXT_QUICK_SAVE_GAME_NAME_SKIRMISH,[ QUICK SAVE - SKIRMISH ],[빠른 저장-스키 미시]
STRINGS.#0.TEXT_TEAM_COLOR_HP,DISPLAY TEAM COLOR HEALTH,디스플레이 팀 색상 건강
STRINGS.#0.TEXT_MUSIC_TDB_MUS_JUST_DO_IT_UP_FKTS,Just Do It Up – Tiberian Sons (Bonus),Just Do It Up – Tiberian Sons (보너스)
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_25,Get engineers to control computers,엔지니어가 컴퓨터를 제어하도록합니다.
STRINGS.#0.TEXT_SFX_RAC_SFX_README1,"For last minute changes and notes, please view the readme file.",최종 변경 사항 및 참고 사항은 readme 파일을 참조하십시오.
STRINGS.#0.TEXT_CNC_SIZE_84X96,84 x 96,84x96
STRINGS.#0.TEXT_POPULATION,POPULATION:,인구:
STRINGS.#0.TEXT_OPTIONS_AUDIO_TOOLTIP_SUBTITLES,Enables or disables subtitles for cutscenes and the in game announcer.,컷신 및 게임 내 아나운서의 자막을 활성화 또는 비활성화합니다.
STRINGS.#0.TEXT_UNIT_RA_U2,Spy Plane,스파이 비행기
STRINGS.#0.TEXT_UI_TACTICAL_PAUSE,Pause,중지
STRINGS.#0.TEXT_COMMAND_CNC_SUPERWEAPONS_TAB,Superweapons Tab,Superweapons 탭
STRINGS.#0.TEXT_PLAYER_DEFEATED,##0 has been defeated!,## 0이 패배했습니다!
STRINGS.#0.TEXT_COMMAND_CNC_QUICK_LOAD,Quick Load Game,빠른로드 게임
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_77_LOCK,COMPLETE Funpark 01,완전한 Funpark 01
STRINGS.#0.TEXT_OBSERVE_MATCH_IN_PROGRESS,In progress...,진행 중 ...
STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_OBJECT_ATTACHED_INFO,Only Show Unit Info On Mouse Over,마우스 오버시 장치 정보 만 표시
STRINGS.#0.TEXT_CINE_TANYA2_LINE1,[OFFSCREEN FOOTSTEPS],[오프 스크린 신발]
STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_HEALTH_VALUE_TEXT,Show Current Health Values,현재 상태 값 표시
STRINGS.#0.TEXT_EJECT,EJECT UNITS,이젝트 유닛
STRINGS.#0.TEXT_SFX_TDC_SFX_NOPOWER1,Insufficient power.,전력이 부족합니다.
STRINGS.#0.TEXT_COMMAND_RA_SOVIET_BUILD_UNIT_TESLA_TANK,Soviet Vehicle - Tesla Tank,소련 전차-테슬라 탱크
STRINGS.#0.TEXT_RANK_2V2,RANK 2V2,순위 2V2
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_78,Get to other side of facility,시설 반대편으로 이동
STRINGS.#0.TEXT_MAIN_MENU_OPTIONS_ACCESSIBILITY,OPTIONS / ACCESSIBILITY,옵션 / 접근성
STRINGS.#0.TEXT_QUICK_MATCH_4V4,4V4,4V4
STRINGS.#0.TEXT_QUICK_MATCH_QUEUED_UNRANKED,QUEUED FOR UNRANKED QUICK MATCH,순위없는 빠른 경기 대기 중
STRINGS.#0.TEXT_CONTROLS_SELECTOBJECTS01_D,Selects a single object for interaction.,상호 작용을 위해 단일 개체를 선택합니다.
STRINGS.#0.TEXT_RESEARCH_POINT_AWARD_BASE,BASE AWARD,베이스 어워드
STRINGS.#0.TEXT_COMPLIANCE_MESSAGE_5,You are not eligible to participate in this activity. See\0xA0ea.com/unable-to-connect\0xA0for additional information.,이 활동에 참여할 자격이 없습니다. 자세한 내용은 \ 0xA0ea.com/unable-to-connect \ 0xA0을 참조하십시오.
STRINGS.#0.TEXT_NOTIFICATION_LEVEL_OFF,OFF,떨어져서
STRINGS.#0.TEXT_MUSIC_TDC_MUS_ON_THE_PROWL,On The Prowl (Classic),배회에서 (클래식)
STRINGS.#0.TEXT_SFX_RAC_SFX_SOVFAPP1,Soviet forces approaching.,소련군이 접근하고 있습니다.
STRINGS.#0.TEXT_ID_GAME_SPEED_5,Normal,표준
STRINGS.#0.TEXT_COMMAND_RA_ALLIED_BUILD_STRUCTURE_TECH_CENTER,Allied Structure - Tech Center,연합군 구조-기술 센터
STRINGS.#0.TEXT_PLAYER,PLAYER,플레이어
STRINGS.#0.TEXT_COMMAND_CNC_GO_TO_MAP_LOCATION_BOOKMARK_4,Go to Map Location Bookmark 4,지도 위치 북마크 4로 이동
STRINGS.#0.TEXT_FREE,FREE,비어 있는
STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN5A_DESC,"Rescue Tanya. Your spy can move past any enemy unit, except dogs, without being detected. Direct him into the weapons factory located at a nearby Soviet Base where he will hijack a truck and free Tanya. With Tanya&apos;s help, take out the air defenses on the island and a Transport will arrive to rescue her. Then destroy all remaining Soviet buildings and units.",타냐를 구출하세요. 스파이는 탐지되지 않고 개를 제외한 모든 적 유닛을 지나갈 수 있습니다. 트럭을 납치하고 타냐를 풀어줄 근처 소련 기지에있는 무기 공장으로 그를 안내하세요. 타냐의 도움으로 섬의 방 공대를 제거하면 수송선이 도착하여 그녀를 구출 할 것입니다. 그런 다음 남아있는 모든 소련 건물과 유닛을 파괴하십시오.
STRINGS.#0.TEXT_UNIT_RA_EINSTEIN,Prof. Einstein,아인슈타인 교수
STRINGS.#0.TEXT_DEBRIEF_BATTLEPERFORMANCE,BATTLE PERFORMANCE:,전투 성능 :
STRINGS.#0.TEXT_CINE_INSTALLER_LINE6,[REJECTING WARHEAD],[탄두 거부]
STRINGS.#0.TEXT_KEY_F18,F18,F18
STRINGS.#0.TEXT_SFX_RAC_SFX_CMDCNTR1,Command center under attck.,attck 아래의 명령 센터.
STRINGS.#0.TEXT_TOOLTIP_UNIT_QUEUE_HOTKEY_FORMAT,[##0],[## 0]
STRINGS.#0.TEXT_SFX_RAR_SFX_1OBJMET1,First objective met.,첫 번째 목표가 충족되었습니다.
STRINGS.#0.TEXT_ACHIEVEMENT_CONSOLE_MADNESS_DESC,Complete all Spec Ops bonus missions in Tiberian Dawn,Tiberian Dawn에서 모든 Spec Ops 보너스 미션 완료
STRINGS.#0.TEXT_MULTIPLAYER_DETAILS_TOOLTIP_SPEED,"Speed at which game plays, including build times and movement.",빌드 시간 및 이동을 포함하여 게임이 재생되는 속도입니다.
STRINGS.#0.TEXT_STATS_TOTAL,TOTAL,합계
STRINGS.#0.TEXT_ACHIEVEMENT_EAGLE_HAS_LANDED,The Eagle Has Landed,독수리가 착륙했습니다
STRINGS.#0.TEXT_GAME_COMMAND_BUILD_STRUCTURE_SLOT08,Build Menu Bottom Row Button 1 (Structure),빌드 메뉴 하단 행 버튼 1 (구조)
STRINGS.#0.TEXT_GAME_SETTINGS_USE_ALIENWARE_LIGHT_FX,Use Alienware Light FX,Alienware Light FX 사용
STRINGS.#0.TEXT_UNIT_TITLE_NOD_NOD_BUGGY,Nod Buggy,Nod 버기
STRINGS.#0.TEXT_MULTIPLAYER_STEAM_MODE,STEAM MULTIPLAYER,스팀 멀티 플레이어
STRINGS.#0.TEXT_SFX_RAC_SFX_UNITRDY1,Unit ready.,장치 준비.
STRINGS.#0.TEXT_LOADING_ENTRY6,Utilize the Force Move command to crush enemy infantry with heavier vehicles. Default &quot;Alt+Click&quot;.,Force Move 명령을 사용하여 더 무거운 차량으로 적 보병을 분쇄하십시오. 기본 & quot; Alt + 클릭 & quot ;.
STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN2B_DESC,"Tomorrow, the attack on Germany begins, but today, we must protect our facility from Allied attacks. Keep the Command Center intact at all costs, and destroy any Allied fortification you might find.","내일 독일에 대한 공격이 시작되지만 오늘 우리는 연합군의 공격으로부터 우리 시설을 보호해야합니다. 어떤 대가를 치르더라도 사령부를 그대로 유지하고, 찾을 수있는 연합군 요새를 파괴하십시오."
STRINGS.#0.TEXT_MUSIC_RAR_MUS_FACE_THE_ENEMY_2,Face The Enemy 2 (Remastered),적과의 대결 2 (Remastered)
STRINGS.#0.TEXT_BUILD_TIME,Build Time:,빌드 시간 :
STRINGS.#0.TEXT_GAME_SETTINGS_SHOW_BASIC_TOOLTIPS,Show basic tooltips,기본 툴팁 표시
STRINGS.#0.TEXT_BROTHERHOOD_OF_NOD,Brotherhood of Nod,Nod의 형제단
STRINGS.#0.TEXT_SFX_TDC_SFX_EVA9,"Installing, please stand by.",설치 중입니다. 기다려주세요.
STRINGS.#0.TEXT_STRUCTURE_RA_AFLD,Airfield,비행장
STRINGS.#0.TEXT_COMP_TAUNT_MSG6,From Computer: Come get some!,컴퓨터에서 : 오세요!
STRINGS.#0.TEXT_QUICK_SELECT_TRAY,QUICK SELECT TRAY,빠른 선택 용지함
STRINGS.#0.TEXT_CONTROLS_UNITORDERS05,PATROL,순찰
STRINGS.#0.TEXT_MUSIC_TDB_MUS_ACT_ON_INSTINCT_FKTS,Act On Instinct – Tiberian Sons (Bonus),본능에 따라 행동 – Tiberian Sons (보너스)
STRINGS.#0.TEXT_KEY_UP_ARROW,Up,쪽으로
STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN3_DESC,"An Allied spy has bypassed our security, damaged our base, and is now seeking to escape. Use your attack dogs to track him down and exterminate him. The civilians are aiding the spy and will have set traps for your men. If the spy escapes you, your life is forfeit.",연합군 스파이가 우리의 보안을 우회하고 우리 기지를 손상 시켰으며 이제 탈출을 모색하고 있습니다. 공격 견을 사용하여 그를 추적하고 근절하십시오. 민간인은 스파이를 돕고 있으며 당신의 부하들을 위해 함정을 설정했을 것입니다. 스파이가 당신을 탈출하면 당신의 생명은 상실됩니다.
STRINGS.#0.TEXT_NAME_MP_G4_STICKS_AND_STONES,Sticks &amp;&amp; Stones,스틱 &amp; &amp; 돌
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_189,Objective Destroyed! Abort Mission Now!,목표 파괴! 지금 임무를 중단하십시오!
STRINGS.#0.TEXT_MUSIC_RAR_MUS_GLOOM,Gloom (Remastered),어둠 (Remastered)
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_12_INFO,"Steve Tall, the Lead Engineer on the original Red Alert. Steve would help form Petroglyph Games in 2003, and was the Technical Director on the C&amp;&amp;C Remaster.",원래 Red Alert의 수석 엔지니어 인 Steve Tall. Steve는 2003 년에 Petroglyph Games 설립을 도왔으며 C &amp; &amp; C Remaster의 기술 이사였습니다.
STRINGS.#0.TEXT_ACHIEVEMENT_BEFRIEND_THE_ROBOT_OVERLORDS_DESC,Play 10 skirmish matches between Tiberian Dawn and Red Alert,Tiberian Dawn과 Red Alert간에 10 번의 스커 미시 매치 플레이
STRINGS.#0.TEXT_ACHIEVEMENT_EAGLE_HAS_LANDED_DESC,Finish the final mission of the GDI campaign,GDI 캠페인의 마지막 미션 완료
STRINGS.#0.TEXT_STRUCTURE_TITLE_CIV4,Ricktor&apos;s House,Ricktor 's House
STRINGS.#0.TEXT_VICTORY_MODE_DESTROY_HQ,DESTROY HQ,파괴 본부
STRINGS.#0.TEXT_NAME_MP_J0_SMUGGLERS_COVE,Smugglers Cove,밀수꾼 코브
STRINGS.#0.TEXT_MOTD_TITLE_LOADING,Loading...,로드 중 ...
STRINGS.#0.TEXT_DETAIL_LEVEL_SLIDER_MEDIUM,Medium,매질
STRINGS.#0.TEXT_ACHIEVEMENT_LIFE_FINDS_A_WAY_DESC,Complete the Fun Park Missions in Tiberian Dawn,Tiberian Dawn에서 Fun Park 임무 완료
STRINGS.#0.TEXT_TOOLTIP_PREVIOUS_TRACK,Click for previous music track,이전 음악 트랙을 보려면 클릭
STRINGS.#0.TEXT_MUSIC_RAC_MUS_MUD,Mud (Classic),진흙 (클래식)
STRINGS.#0.TEXT_STEAMMATCHES,STEAM MATCHES,스팀 매치
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_45_LOCK,COMPLETE Focused Blast,집중 폭발 완료
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_133,Eavesdrop on the Molotov Brothers.,화염병 형제를 엿듣습니다.
STRINGS.#0.TEXT_AUDIO_OPTIONS_UR_SPEAKER_ASSIGNMENTS,Unit Voices,유닛 보이스
STRINGS.#0.TEXT_NAME_BENCHMARK_01,TEST BENCHMARK,테스트 기준
STRINGS.#0.TEXT_GRAPHICS,Graphics,제도법
STRINGS.#0.TEXT_SPEAKER_GENERAL_CARTER,GENERAL MAX CARTER,일반 맥스 카터
STRINGS.#0.TEXT_FEEDBACK_COMMENT,COMMENT,논평
STRINGS.#0.TEXT_MUSIC_TDC_MUS_CC_80S_MIX,C&amp;&amp;C 80s Mix (Classic),C &amp; &amp; C 80s 믹스 (클래식)
STRINGS.#0.TEXT_MUSIC_RAB_MUS_THE_TRUTH_IS_A_LIE,"The Truth Is A Lie (Bonus, Unlocked)","진실은 거짓말이다 (보너스, 잠금 해제)"
STRINGS.#0.TEXT_CINE_ALLIEND_LINE1,[MOANING AND GRUMBLING],[신음과 불평]
STRINGS.#0.TEXT_CAMPAIGN_HOST_BUTTON,Host New Lobby,새로운 로비 개최
STRINGS.#0.TEXT_STRUCTURE_RA_FACT,Construction Yard,건설 야드
STRINGS.#0.TEXT_GAME_COMMAND_BUILD_TECH_SLOT04,Build Menu Top Row Button 5 (Research),빌드 메뉴 맨 윗줄 버튼 5 (연구)
STRINGS.#0.TEXT_COMMAND_GROUP_2_SELECT,Select Control Group 2,제어 그룹 2 선택
STRINGS.#0.TEXT_NAME_MP_25_BAVARIAN_BLAST,Bavarian Blast,바이에른 폭발
STRINGS.#0.TEXT_FACTION_RANDOM,RANDOM,랜덤
STRINGS.#0.TEXT_NAME_MP_D0_AROUND_THE_RIM,Around the Rim,림 주변
STRINGS.#0.TEXT_NAME_ALLIED_CAMPAIGN5A,Tanya&apos;s Tale (North),Tanya 's Tale (북쪽)
STRINGS.#0.TEXT_COMPLIANCE_MESSAGE_11,Platform Client in-Game-Overlay is not enabled. Please ensure it is enabled in Platform Client and restart the game.,게임 내 플랫폼 클라이언트가 활성화되지 않았습니다. 플랫폼 클라이언트에서 활성화되어 있는지 확인하고 게임을 다시 시작하십시오.
STRINGS.#0.TEXT_TOOLTIP_GAME_SETTINGS_CAMERA_ROTATION,Change the speed of the camera rotation,카메라 회전 속도 변경
STRINGS.#0.TEXT_SFX_RAC_SFX_BLDGPRG1,Building in progress.,진행중인 건물입니다.
STRINGS.#0.TEXT_UI_FAKE,FAKE,모조품
STRINGS.#0.TEXT_SIGHT,SIGHT,시각
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_70_LOCK,COMPLETE Deceit,속임수 완료
STRINGS.#0.TEXT_MUSIC_RAR_MUS_TRACTION,Traction (Remastered),견인력 (Remastered)
STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_7,Retrieve stolen equipment.,도난당한 장비를 회수하십시오.
STRINGS.#0.TEXT_ACHIEVEMENT_PRESENT_FOR_YA_DESC,"Collectively destroy 100 buildings with C4 across all sessions using the Commando in Tiberian Dawn, or Tanya in Red Alert",Tiberian Dawn의 Commando 또는 Red Alert의 Tanya를 사용하여 모든 세션에서 C4로 100 개의 건물을 일괄 파괴
STRINGS.#0.TEXT_STRUCTURE_TITLE_CIV18,Sala&apos;s House,살라의 집
STRINGS.#0.TEXT_NOD_STEAL_THE_DETONATOR_CENTER,Extract the Detonator (Benin),기폭 장치 (베닌) 추출
STRINGS.#0.TEXT_STRUCTURE_RA_LAR1,Larva,유충
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_47_INFO,Behind the scenes footage of choreographing the Allied Mission No Remorse (Allies 14) briefing.,Allied Mission No Remorse (Allies 14) 브리핑 안무 비하인드 장면.
STRINGS.#0.TEXT_MULTIPLAYER_WORKSHOP,User Maps,사용자 맵
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_31,Hangar turret powering up. Standby,격납고 터렛이 작동합니다. 대기
STRINGS.#0.TEXT_SFX_RAC_SFX_TANK01,MAD tank deployed.,MAD 탱크가 배치되었습니다.
STRINGS.#0.TEXT_GDI_REPAIR_THE_GDI_BASE_UKRAINE_B,Restoring Power (Ukraine East),회복력 (우크라이나 동부)
STRINGS.#0.TEXT_TTS_SELECT_TEAM_1,team one,팀 1
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_RA_ENTRY_126_TITLE,RED ALERT BACKGROUND ART 4/11,빨간색 경고 배경 기술 4/11
STRINGS.#0.TEXT_UNIT_RA_TRUK,Supply Truck,공급 트럭
STRINGS.#0.TEXT_NAME_SOVIET_CAMPAIGN11A,Sunk Costs (North),매몰 비용 (북쪽)
STRINGS.#0.TEXT_SFX_RAC_SFX_UNITLST1,Unit lost.,유닛을 잃었습니다.
STRINGS.#0.TEXT_TD_TUTORIAL_MESSAGE_3,Defend base until reinforcements arrive.,증원 군이 도착할 때까지 기지를 방어하십시오.
STRINGS.#0.TEXT_CNC_SIZE_56X58,56 x 58,56x58
STRINGS.#0.TEXT_BASICCONTROLS,BASIC CONTROLS,기본 컨트롤
STRINGS.#0.TEXT_NAME_MP_K2_BOOBY_TRAPS,Booby Traps (Mega),부비 트랩 (메가)
STRINGS.#0.TEXT_SFX_TDC_SFX_UNITLOST,Unit lost.,유닛을 잃었습니다.
STRINGS.#0.TEXT_JUKEBOX_CUSTOM_PLAYLIST_TRACKS_WITH_COUNT,Custom Playlist,맞춤 재생 목록
STRINGS.#0.TEXT_GAME_COMMAND_START_BATTLECAM,Start BattleCam,BattleCam 시작
STRINGS.#0.TEXT_SPEAKER_COL_COMMANDER,COLLECTIVE COMMANDER,집단 사령관
STRINGS.#0.TEXT_MULTIPLAYER_MODE_SKIRMISH,SKIRMISH,작은 접전
STRINGS.#0.TEXT_COMPLIANCE_MESSAGE_15,Not Logged In - You need to log in to Origin again to continue. Please open the Origin Client and re-enter your password to log back in.,로그인되지 않음-계속하려면 Origin에 다시 로그인해야합니다. Origin 클라이언트를 열고 다시 로그인하려면 비밀번호를 다시 입력하십시오.
STRINGS.#0.TEXT_MUSIC_RAB_MUS_CONCRETE_AM,"Concrete (Bonus, Unlocked)","콘크리트 (보너스, 잠금 해제)"
STRINGS.#0.TEXT_TOOLTIP_JUKEBOX_ADD_TRACK,Add Selected Music Track to Custom Playlist; Can also Right-Click on Above Track Names to Add,사용자 정의 재생 목록에 선택한 음악 트랙 추가; 추가 할 트랙 이름 위를 마우스 오른쪽 버튼으로 클릭 할 수도 있습니다.
STRINGS.#0.TEXT_TTS_SELECT_TEAM_5,team five,5 팀
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_35,Secure the middle island,중도 확보
STRINGS.#0.TEXT_JUKEBOX_FILTER_REMASTERED,Remastered Tracks (High-Fidelity),리마스터 된 트랙 (고 충실도)
STRINGS.#0.TEXT_UNAVAILABLE_DURING_CINEMATICS,Unavailable during cinematics.,시네마틱 중에는 사용할 수 없습니다.
STRINGS.#0.TEXT_TOOLTIP_AUDIO_OPTIONS_ASSETS_REMASTERED,"Remastered Music, Voice &amp;&amp; Sounds (High-Fidelity); Music track quality can be superceded by the Music Jukebox Player playlist","Remastered Music, Voice &amp; &amp; 사운드 (고 충실도); 음악 트랙 품질은 Music Jukebox Player 재생 목록으로 대체 될 수 있습니다."
STRINGS.#0.TEXT_SFX_TDC_SFX_SELECT1,Select target.,대상을 선택하십시오.
STRINGS.#0.TEXT_NOD_BLIGHT_ON_OUM_HADJER,Convoy Interception,호송 차단
STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_BASE_UPGRADES_HEADER,BASE UPGRADES,기본 업그레이드
STRINGS.#0.TEXT_CONTROLS_UNITORDERS03_KEYS,"Ctrl + Right Mouse Button, A + Left-Click","Ctrl + 마우스 오른쪽 버튼, A + 왼쪽 클릭"
STRINGS.#0.TEXT_UI_META_FACTORY_ENTRY_POWER_DRAW,POWER DRAW:,파워 드로우 :
STRINGS.#0.TEXT_OPERATION_SUCCESS,OPERATION SUCCESS!,작동 성공!
STRINGS.#0.TEXT_QUICK_MATCH_UNRANKED,UNRANKED,순위 없음
STRINGS.#0.TEXT_RA_TUTORIAL_MESSAGE_137,Have you heard from our customers?,고객으로부터 들으셨습니까?
STRINGS.#0.TEXT_RETRY_ON_FAIL,REPLAY MISSION?,미션을 다시 플레이 하시겠습니까?
STRINGS.#0.TEXT_MULTIPLAYER_MENU_MAP_NOT_FOUND,Could not find the map,지도를 찾을 수 없습니다
STRINGS.#0.TEXT_STRUCTURE_DESC_GDI_SILO,Stores excess Tiberium resources,초과 Tiberium 리소스 저장
STRINGS.#0.TEXT_NAME_MP_4_RIVER_RAID,River Raid,리버 레이드
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_34_TITLE,"FROM GOD, TO KANE, TO SETH",하나님에서 케인으로
STRINGS.#0.TEXT_UI_META_UNIT_DESIGNER_STATS_MOVE_BONUS,MOVE BONUS:,이동 보너스 :
STRINGS.#0.TEXT_OPTIONS_SAVE_NAME_TOOLTIP,Enter Save Game name here.,여기에 게임 이름 저장을 입력하십시오.
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_4_INFO_TEST,“I think it&apos;s cute that you think that I have enough cache to simply will myself into the sphere of other projects! Aren&apos;t you just adorable! The truth of it is that I&apos;m enough of a whore to cash whatever check ANYONE is willing to write me. A new World of Warcraft villain? I&apos;M IN!” -- Joe Kucan,“내가 다른 프로젝트의 영역에 뛰어들 수있을만큼 충분한 캐시가 있다고 생각하는 것이 귀엽습니다! 당신은 단지 사랑스럽지 않습니다! 그것의 진실은 나는 누구든지 나에게 쓸 수있는 수표를 현금화 할 수있는 창녀로 충분하다는 것입니다. 새로운 월드 오브 워크래프트 악당? I & apos; M IN!” -조 쿠칸
STRINGS.#0.TEXT_GAME_COMMAND_BUILD_TECH_SLOT00,Build Menu Top Row Button 1 (Research),빌드 메뉴 맨 위 줄 버튼 1 (연구)
STRINGS.#0.TEXT_BONUS_CONTENT_CNC_TD_ENTRY_53_TITLE,FORMALLY DENYING COMPLICITY,공식적으로 합병 성을 거부
